file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/wakatime.test.js,Duplicate Assert,"{'line': 138, 'column': 4, 'index': 3543}","  136 |     await wakatime(req, res);
  418 |     expect(getByTestId(document.body, ""commits"").textContent).toBe(""1999"");
> 419 |     document.body.innerHTML = renderStatsCard(stats, { number_precision: 2 });
      |                              ^ Eager Test
  420 |     expect(getByTestId(document.body, ""commits"").textContent).toBe(""2.00k"");
  421 |     document.body.innerHTML = renderStatsCard(stats, {
  422 |       number_format: ""long"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Eager Test,"{'line': 421, 'column': 30, 'index': 15539}","  419 |     document.body.innerHTML = renderStatsCard(stats, { number_precision: 2 });
  420 |     expect(getByTestId(document.body, ""commits"").textContent).toBe(""2.00k"");
> 421 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Eager Test
  422 |       number_format: ""long"",
  423 |       number_precision: 2,
  424 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 30, 'column': 30, 'index': 822}","  28 | describe(""Test renderStatsCard"", () => {
  29 |   it(""should render correctly"", () => {
> 30 |     document.body.innerHTML = renderStatsCard(stats);
     |                              ^ Lazy Test
  31 |
  32 |     expect(document.getElementsByClassName(""header"")[0].textContent).toBe(
  33 |       ""Anurag Hazra's GitHub Stats"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 62, 'column': 30, 'index': 2175}","  60 |
  61 |   it(""should have proper name apostrophe"", () => {
> 62 |     document.body.innerHTML = renderStatsCard({ ...stats, name: ""Anil Das"" });
     |                              ^ Lazy Test
  63 |
  64 |     expect(document.getElementsByClassName(""header"")[0].textContent).toBe(
  65 |       ""Anil Das' GitHub Stats"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 76, 'column': 30, 'index': 2611}","  74 |
  75 |   it(""should hide individual stats"", () => {
> 76 |     document.body.innerHTML = renderStatsCard(stats, {
     |                              ^ Lazy Test
  77 |       hide: [""issues"", ""prs"", ""contribs""],
  78 |     });
  79 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 97, 'column': 30, 'index': 3606}","   95 |
   96 |   it(""should show additional stats"", () => {
>  97 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
   98 |       show: [
   99 |         ""reviews"",
  100 |         ""discussions_started"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 124, 'column': 30, 'index': 4683}","  122 |
  123 |   it(""should hide_rank"", () => {
> 124 |     document.body.innerHTML = renderStatsCard(stats, { hide_rank: true });
      |                              ^ Lazy Test
  125 |
  126 |     expect(queryByTestId(document.body, ""rank-circle"")).not.toBeInTheDocument();
  127 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 130, 'column': 30, 'index': 4899}","  128 |
  129 |   it(""should render with custom width set"", () => {
> 130 |     document.body.innerHTML = renderStatsCard(stats);
      |                              ^ Lazy Test
  131 |     expect(document.querySelector(""svg"")).toHaveAttribute(""width"", ""450"");
  132 |
  133 |     document.body.innerHTML = renderStatsCard(stats, { card_width: 500 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 138, 'column': 30, 'index': 5262}","  136 |
  137 |   it(""should render with custom width set and limit minimum width"", () => {
> 138 |     document.body.innerHTML = renderStatsCard(stats, { card_width: 1 });
      |                              ^ Lazy Test
  139 |     expect(document.querySelector(""svg"")).toHaveAttribute(""width"", ""420"");
  140 |
  141 |     // Test default minimum card width without rank circle."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 180, 'column': 30, 'index': 6572}","  178 |
  179 |   it(""should render default colors properly"", () => {
> 180 |     document.body.innerHTML = renderStatsCard(stats);
      |                              ^ Lazy Test
  181 |
  182 |     const styleTag = document.querySelector(""style"");
  183 |     const stylesObject = cssToObject(styleTag.textContent);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 206, 'column': 30, 'index': 7411}","  204 |     };
  205 |
> 206 |     document.body.innerHTML = renderStatsCard(stats, { ...customColors });
      |                              ^ Lazy Test
  207 |
  208 |     const styleTag = document.querySelector(""style"");
  209 |     const stylesObject = cssToObject(styleTag.innerHTML);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 225, 'column': 30, 'index': 8192}","  223 |
  224 |   it(""should render custom colors with themes"", () => {
> 225 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  226 |       title_color: ""5a0"",
  227 |       theme: ""radical"",
  228 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 248, 'column': 32, 'index': 9051}","  246 |   it(""should render with all the themes"", () => {
  247 |     Object.keys(themes).forEach((name) => {
> 248 |       document.body.innerHTML = renderStatsCard(stats, {
      |                                ^ Lazy Test
  249 |         theme: name,
  250 |       });
  251 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 273, 'column': 30, 'index': 10081}","  271 |
  272 |   it(""should render custom colors with themes and fallback to default colors if invalid"", () => {
> 273 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  274 |       title_color: ""invalid color"",
  275 |       text_color: ""invalid color"",
  276 |       theme: ""radical"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 306, 'column': 30, 'index': 11154}","  304 |     };
  305 |
> 306 |     document.body.innerHTML = renderStatsCard(stats, { ...customColors });
      |                              ^ Lazy Test
  307 |
  308 |     const styleTag = document.querySelector(""style"");
  309 |     const stylesObject = cssToObject(styleTag.innerHTML);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 331, 'column': 30, 'index': 12246}","  329 |
  330 |   it(""should render icons correctly"", () => {
> 331 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  332 |       show_icons: true,
  333 |     });
  334 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 343, 'column': 30, 'index': 12664}","  341 |
  342 |   it(""should not have icons if show_icons is false"", () => {
> 343 |     document.body.innerHTML = renderStatsCard(stats, { show_icons: false });
      |                              ^ Lazy Test
  344 |
  345 |     expect(queryAllByTestId(document.body, ""icon"")[0]).not.toBeDefined();
  346 |     expect(queryByTestId(document.body, ""stars"")).toBeDefined();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 353, 'column': 30, 'index': 13069}","  351 |
  352 |   it(""should auto resize if hide_rank is true"", () => {
> 353 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  354 |       hide_rank: true,
  355 |     });
  356 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 363, 'column': 30, 'index': 13361}","  361 |
  362 |   it(""should auto resize if hide_rank is true & custom_title is set"", () => {
> 363 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  364 |       hide_rank: true,
  365 |       custom_title: ""Hello world"",
  366 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 374, 'column': 30, 'index': 13638}","  372 |
  373 |   it(""should render translations"", () => {
> 374 |     document.body.innerHTML = renderStatsCard(stats, { locale: ""cn"" });
      |                              ^ Lazy Test
  375 |     expect(document.getElementsByClassName(""header"")[0].textContent).toBe(
  376 |       ""Anurag Hazra 的 GitHub 统计数据"",
  377 |     );"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 406, 'column': 30, 'index': 14738}","  404 |
  405 |   it(""should render without rounding"", () => {
> 406 |     document.body.innerHTML = renderStatsCard(stats, { border_radius: ""0"" });
      |                              ^ Lazy Test
  407 |     expect(document.querySelector(""rect"")).toHaveAttribute(""rx"", ""0"");
  408 |     document.body.innerHTML = renderStatsCard(stats, {});
  409 |     expect(document.querySelector(""rect"")).toHaveAttribute(""rx"", ""4.5"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 415, 'column': 30, 'index': 15098}","  413 |     stats[""totalCommits""] = 1999;
  414 |
> 415 |     document.body.innerHTML = renderStatsCard(stats);
      |                              ^ Lazy Test
  416 |     expect(getByTestId(document.body, ""commits"").textContent).toBe(""2k"");
  417 |     document.body.innerHTML = renderStatsCard(stats, { number_format: ""long"" });
  418 |     expect(getByTestId(document.body, ""commits"").textContent).toBe(""1999"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 429, 'column': 30, 'index': 15803}","  427 |
  428 |   it(""should render default rank icon with level A+"", () => {
> 429 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  430 |       rank_icon: ""default"",
  431 |     });
  432 |     expect(queryByTestId(document.body, ""level-rank-icon"")).toBeDefined();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 439, 'column': 30, 'index': 16127}","  437 |
  438 |   it(""should render github rank icon"", () => {
> 439 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  440 |       rank_icon: ""github"",
  441 |     });
  442 |     expect(queryByTestId(document.body, ""github-rank-icon"")).toBeDefined();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 446, 'column': 30, 'index': 16348}","  444 |
  445 |   it(""should show the rank percentile"", () => {
> 446 |     document.body.innerHTML = renderStatsCard(stats, {
      |                              ^ Lazy Test
  447 |       rank_icon: ""percentile"",
  448 |     });
  449 |     expect(queryByTestId(document.body, ""percentile-top-header"")).toBeDefined();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderStatsCard.test.js,Lazy Test,"{'line': 461, 'column': 6, 'index': 16931}","  459 |   it(""should throw error if all stats and rank icon are hidden"", () => {
  460 |     expect(() =>
> 461 |       renderStatsCard(stats, {
      |      ^ Lazy Test
  462 |         hide: [""stars"", ""commits"", ""prs"", ""issues"", ""contribs""],
  463 |         hide_rank: true,
  464 |       }),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderRepoCard.test.js,Duplicate Assert,"{'line': 29, 'column': 4, 'index': 867}","  27 |     const [header] = document.getElementsByClassName(""header"");
  28 |
> 29 |     expect(header).toHaveTextContent(""convoychat"");
     |    ^ Duplicate Assert
  30 |     expect(header).not.toHaveTextContent(""anuraghazra"");
  31 |     expect(document.getElementsByClassName(""description"")[0]).toHaveTextContent(
  32 |       ""Help us take over the world! React + TS + GraphQL Chat App"","
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderRepoCard.test.js,Duplicate Assert,"{'line': 30, 'column': 4, 'index': 919}","  28 |
  29 |     expect(header).toHaveTextContent(""convoychat"");
